Site,Collection,Trap.date,Country,Jul_day,Species,Count,Species_occ
191362,3,13/08/2015,England,225,Molophilus.appendiculatus,0,0
191362,3,13/08/2015,England,225,Molophilus.cinereifrons,0,0
191362,3,13/08/2015,England,225,Molophilus.griseus,0,0
191362,3,13/08/2015,England,225,Molophilus.medius,0,0
191362,3,13/08/2015,England,225,Molophilus.obscurus,0,0
191362,3,13/08/2015,England,225,Molophilus.occultus,0,0
191362,3,13/08/2015,England,225,Molophilus.ochraceus,0,0
191362,3,13/08/2015,England,225,Molophilus.serpentiger,0,0
191362,3,13/08/2015,England,225,Molophilus.sp,0,0
191362,3,13/08/2015,England,225,Neolimnomyia.batava,0,0
191362,3,13/08/2015,England,225,Neolimnomyia.filata,0,0
191362,3,13/08/2015,England,225,Neolimnophila.carteri,0,0
191362,3,13/08/2015,England,225,Neolimonia.dumetorum,0,0
191362,3,13/08/2015,England,225,Nephrotoma.appendiculata,0,0
191362,3,13/08/2015,England,225,Nephrotoma.cornicina,0,0
191362,3,13/08/2015,England,225,Nephrotoma.dorsalis,0,0
191362,3,13/08/2015,England,225,Nephrotoma.flavescens,0,0
191362,3,13/08/2015,England,225,Nephrotoma.flavipalpis,0,0
191362,3,13/08/2015,England,225,Nephrotoma.guestfalica,0,0
191362,3,13/08/2015,England,225,Nephrotoma.quadrifaria,0,0
191362,3,13/08/2015,England,225,Nephrotoma.scurra,0,0
191362,3,13/08/2015,England,225,Ormosia.aciculata,0,0
191362,3,13/08/2015,England,225,Ormosia.depilata,0,0
191362,3,13/08/2015,England,225,Ormosia.hederae,0,0
191362,3,13/08/2015,England,225,Ormosia.nodulosa,4,1
191362,3,13/08/2015,England,225,Ormosia.sp,0,0
191362,3,13/08/2015,England,225,Paradelphomyia.nielseni,0,0
191362,3,13/08/2015,England,225,Paradelphomyia.senilis,0,0
191362,3,13/08/2015,England,225,Pedicia.occulta,0,0
191362,3,13/08/2015,England,225,Pedicia.rivosa,0,0
191362,3,13/08/2015,England,225,Phylidorea.ferruginea,0,0
191362,3,13/08/2015,England,225,Phylidorea.fulvonervosa,0,0
191362,3,13/08/2015,England,225,Phylidorea.squalens,0,0
191362,3,13/08/2015,England,225,Pilaria.discicollis,0,0
191362,3,13/08/2015,England,225,Prionocera.pubescens,0,0
191362,3,13/08/2015,England,225,Pseudolimnophila.sepium,0,0
191362,3,13/08/2015,England,225,Psiloconopa.stictica,0,0
191362,3,13/08/2015,England,225,Pterelachisus.irrorata,0,0
191362,3,13/08/2015,England,225,Pterelachisus.pabulina,0,0
191362,3,13/08/2015,England,225,Pterelachisus.submarmorata,0,0
191362,3,13/08/2015,England,225,Pterelachisus.varipennis,0,0
191362,3,13/08/2015,England,225,Ptychoptera.albimana,0,0
191362,3,13/08/2015,England,225,Ptychoptera.contaminata,0,0
191362,3,13/08/2015,England,225,Ptychoptera.lacustris,0,0
191362,3,13/08/2015,England,225,Ptychoptera.minuta,0,0
191362,3,13/08/2015,England,225,Rhipidia.maculata,1,1
191362,3,13/08/2015,England,225,Rhipidia.uniseriata,0,0
191362,3,13/08/2015,England,225,Rhypholophus.haemorrhoidalis,0,0
191362,3,13/08/2015,England,225,Rhypholophus.varius,0,0
191362,3,13/08/2015,England,225,Savtshenkia.confusa,0,0
191362,3,13/08/2015,England,225,Savtshenkia.rufina,0,0
191362,3,13/08/2015,England,225,Schummelia.variicornis,0,0
191362,3,13/08/2015,England,225,Symplecta.hybrida,0,0
191362,3,13/08/2015,England,225,Tipula.oleracea,0,0
191362,3,13/08/2015,England,225,Tipula.paludosa,0,0
191362,3,13/08/2015,England,225,Tricyphona.immaculata,0,0
191362,3,13/08/2015,England,225,Ula.mollissima,0,0
191362,3,13/08/2015,England,225,Vestiplex.scripta,0,0
191362,3,13/08/2015,England,225,Yamatoptipula.couckei,0,0
192053,1,24/06/2015,England,175,Acutipula.fulvipennis,0,0
192053,1,24/06/2015,England,175,Acutipula.luna,0,0
192053,1,24/06/2015,England,175,Austrolimnophila.ochracea,0,0
192053,1,24/06/2015,England,175,Beringotipula.unca,0,0
192053,1,24/06/2015,England,175,Cheilotrichia.cinerascens,2,1
192053,1,24/06/2015,England,175,Ctenophora.pectinicornis,0,0
192053,1,24/06/2015,England,175,Cylindrotoma.distinctissima,0,0
192053,1,24/06/2015,England,175,Dicranomyia.autumnalis,0,0
192053,1,24/06/2015,England,175,Dicranomyia.modesta,0,0
192053,1,24/06/2015,England,175,Dicranophragma.nemorale,0,0
192053,1,24/06/2015,England,175,Dicranota.claripennis,0,0
192053,1,24/06/2015,England,175,Dictenidia.bimaculata,0,0
192053,1,24/06/2015,England,175,Diogma.glabrata,0,0
192053,1,24/06/2015,England,175,Discobola.annulata,0,0
192053,1,24/06/2015,England,175,Eloeophila.verralli,0,0
192053,1,24/06/2015,England,175,Epiphragma.ocellare,0,0
192053,1,24/06/2015,England,175,Erioconopa.trivialis,0,0
192053,1,24/06/2015,England,175,Erioptera.fuscipennis,0,0
192053,1,24/06/2015,England,175,Erioptera.lutea,0,0
192053,1,24/06/2015,England,175,Euphylidorea.dispar,0,0
192053,1,24/06/2015,England,175,Euphylidorea.lineola,0,0
192053,1,24/06/2015,England,175,Euphylidorea.meigenii,0,0
192053,1,24/06/2015,England,175,Gonomyia.abscondita,0,0
192053,1,24/06/2015,England,175,Gonomyia.conoviensis,0,0
192053,1,24/06/2015,England,175,Gonomyia.lucidula,0,0
192053,1,24/06/2015,England,175,Gonomyia.recta,0,0
192053,1,24/06/2015,England,175,Gonomyia.sp,0,0
192053,1,24/06/2015,England,175,Helius.flavus,0,0
192053,1,24/06/2015,England,175,Helius.longirostris,0,0
192053,1,24/06/2015,England,175,Ilisia.maculata,0,0
192053,1,24/06/2015,England,175,Ilisia.occoecata,0,0
192053,1,24/06/2015,England,175,Limonia.dilutior,0,0
192053,1,24/06/2015,England,175,Limonia.flavipes,0,0
192053,1,24/06/2015,England,175,Limonia.macrostigma,0,0
192053,1,24/06/2015,England,175,Limonia.nigropunctata,0,0
192053,1,24/06/2015,England,175,Limonia.nubeculosa,0,0
192053,1,24/06/2015,England,175,Limonia.phragmitidis,0,0
192053,1,24/06/2015,England,175,Limonia.stigma,0,0
192053,1,24/06/2015,England,175,Limonia.trivittata,0,0
192053,1,24/06/2015,England,175,Lipsothrix.remota,0,0
192053,1,24/06/2015,England,175,Lunatipula.fascipennis,0,0
192053,1,24/06/2015,England,175,Lunatipula.helvola,0,0
192053,1,24/06/2015,England,175,Lunatipula.livida,0,0
192053,1,24/06/2015,England,175,Lunatipula.lunata,0,0
192053,1,24/06/2015,England,175,Lunatipula.peliostigma,0,0
192053,1,24/06/2015,England,175,Lunatipula.vernalis,0,0
192053,1,24/06/2015,England,175,Metalimnobia.bifasciata,0,0
192053,1,24/06/2015,England,175,Metalimnobia.quadrinotata,0,0
192053,1,24/06/2015,England,175,Molophilus.appendiculatus,0,0
192053,1,24/06/2015,England,175,Molophilus.cinereifrons,0,0
192053,1,24/06/2015,England,175,Molophilus.griseus,0,0
192053,1,24/06/2015,England,175,Molophilus.medius,0,0
192053,1,24/06/2015,England,175,Molophilus.obscurus,0,0
192053,1,24/06/2015,England,175,Molophilus.occultus,0,0
192053,1,24/06/2015,England,175,Molophilus.ochraceus,0,0
192053,1,24/06/2015,England,175,Molophilus.serpentiger,0,0
192053,1,24/06/2015,England,175,Molophilus.sp,0,0
192053,1,24/06/2015,England,175,Neolimnomyia.batava,0,0
192053,1,24/06/2015,England,175,Neolimnomyia.filata,0,0
192053,1,24/06/2015,England,175,Neolimnophila.carteri,0,0
192053,1,24/06/2015,England,175,Neolimonia.dumetorum,0,0
192053,1,24/06/2015,England,175,Nephrotoma.appendiculata,0,0
192053,1,24/06/2015,England,175,Nephrotoma.cornicina,0,0
192053,1,24/06/2015,England,175,Nephrotoma.dorsalis,0,0
192053,1,24/06/2015,England,175,Nephrotoma.flavescens,0,0
192053,1,24/06/2015,England,175,Nephrotoma.flavipalpis,0,0
192053,1,24/06/2015,England,175,Nephrotoma.guestfalica,0,0
192053,1,24/06/2015,England,175,Nephrotoma.quadrifaria,1,1
192053,1,24/06/2015,England,175,Nephrotoma.scurra,0,0
192053,1,24/06/2015,England,175,Ormosia.aciculata,0,0
192053,1,24/06/2015,England,175,Ormosia.depilata,0,0
192053,1,24/06/2015,England,175,Ormosia.hederae,0,0
192053,1,24/06/2015,England,175,Ormosia.nodulosa,0,0
192053,1,24/06/2015,England,175,Ormosia.sp,0,0
192053,1,24/06/2015,England,175,Paradelphomyia.nielseni,0,0
192053,1,24/06/2015,England,175,Paradelphomyia.senilis,0,0
192053,1,24/06/2015,England,175,Pedicia.occulta,0,0
192053,1,24/06/2015,England,175,Pedicia.rivosa,0,0
192053,1,24/06/2015,England,175,Phylidorea.ferruginea,0,0
192053,1,24/06/2015,England,175,Phylidorea.fulvonervosa,0,0
192053,1,24/06/2015,England,175,Phylidorea.squalens,0,0
192053,1,24/06/2015,England,175,Pilaria.discicollis,0,0
192053,1,24/06/2015,England,175,Prionocera.pubescens,0,0
192053,1,24/06/2015,England,175,Pseudolimnophila.sepium,0,0
192053,1,24/06/2015,England,175,Psiloconopa.stictica,0,0
192053,1,24/06/2015,England,175,Pterelachisus.irrorata,0,0
192053,1,24/06/2015,England,175,Pterelachisus.pabulina,0,0
192053,1,24/06/2015,England,175,Pterelachisus.submarmorata,0,0
192053,1,24/06/2015,England,175,Pterelachisus.varipennis,0,0
192053,1,24/06/2015,England,175,Ptychoptera.albimana,0,0
192053,1,24/06/2015,England,175,Ptychoptera.contaminata,0,0
192053,1,24/06/2015,England,175,Ptychoptera.lacustris,0,0
192053,1,24/06/2015,England,175,Ptychoptera.minuta,0,0
192053,1,24/06/2015,England,175,Rhipidia.maculata,1,1
192053,1,24/06/2015,England,175,Rhipidia.uniseriata,0,0
192053,1,24/06/2015,England,175,Rhypholophus.haemorrhoidalis,0,0
192053,1,24/06/2015,England,175,Rhypholophus.varius,0,0
192053,1,24/06/2015,England,175,Savtshenkia.confusa,0,0
192053,1,24/06/2015,England,175,Savtshenkia.rufina,0,0
192053,1,24/06/2015,England,175,Schummelia.variicornis,0,0
192053,1,24/06/2015,England,175,Symplecta.hybrida,0,0
192053,1,24/06/2015,England,175,Tipula.oleracea,0,0
192053,1,24/06/2015,England,175,Tipula.paludosa,0,0
192053,1,24/06/2015,England,175,Tricyphona.immaculata,0,0
192053,1,24/06/2015,England,175,Ula.mollissima,0,0
192053,1,24/06/2015,England,175,Vestiplex.scripta,0,0
192053,1,24/06/2015,England,175,Yamatoptipula.couckei,0,0
192053,2,29/07/2015,England,210,Acutipula.fulvipennis,0,0
192053,2,29/07/2015,England,210,Acutipula.luna,0,0
192053,2,29/07/2015,England,210,Austrolimnophila.ochracea,0,0
192053,2,29/07/2015,England,210,Beringotipula.unca,0,0
192053,2,29/07/2015,England,210,Cheilotrichia.cinerascens,1,1
192053,2,29/07/2015,England,210,Ctenophora.pectinicornis,0,0
192053,2,29/07/2015,England,210,Cylindrotoma.distinctissima,0,0
192053,2,29/07/2015,England,210,Dicranomyia.autumnalis,0,0
192053,2,29/07/2015,England,210,Dicranomyia.modesta,0,0
192053,2,29/07/2015,England,210,Dicranophragma.nemorale,0,0
192053,2,29/07/2015,England,210,Dicranota.claripennis,0,0
192053,2,29/07/2015,England,210,Dictenidia.bimaculata,0,0
192053,2,29/07/2015,England,210,Diogma.glabrata,0,0
192053,2,29/07/2015,England,210,Discobola.annulata,0,0
192053,2,29/07/2015,England,210,Eloeophila.verralli,0,0
192053,2,29/07/2015,England,210,Epiphragma.ocellare,0,0
192053,2,29/07/2015,England,210,Erioconopa.trivialis,0,0
192053,2,29/07/2015,England,210,Erioptera.fuscipennis,0,0
192053,2,29/07/2015,England,210,Erioptera.lutea,0,0
192053,2,29/07/2015,England,210,Euphylidorea.dispar,0,0
192053,2,29/07/2015,England,210,Euphylidorea.lineola,0,0
192053,2,29/07/2015,England,210,Euphylidorea.meigenii,0,0
192053,2,29/07/2015,England,210,Gonomyia.abscondita,0,0
192053,2,29/07/2015,England,210,Gonomyia.conoviensis,0,0
192053,2,29/07/2015,England,210,Gonomyia.lucidula,0,0
192053,2,29/07/2015,England,210,Gonomyia.recta,0,0
192053,2,29/07/2015,England,210,Gonomyia.sp,0,0
192053,2,29/07/2015,England,210,Helius.flavus,0,0
192053,2,29/07/2015,England,210,Helius.longirostris,0,0
192053,2,29/07/2015,England,210,Ilisia.maculata,0,0
192053,2,29/07/2015,England,210,Ilisia.occoecata,0,0
192053,2,29/07/2015,England,210,Limonia.dilutior,0,0
192053,2,29/07/2015,England,210,Limonia.flavipes,0,0
192053,2,29/07/2015,England,210,Limonia.macrostigma,0,0
192053,2,29/07/2015,England,210,Limonia.nigropunctata,0,0
192053,2,29/07/2015,England,210,Limonia.nubeculosa,0,0
192053,2,29/07/2015,England,210,Limonia.phragmitidis,0,0
192053,2,29/07/2015,England,210,Limonia.stigma,0,0
192053,2,29/07/2015,England,210,Limonia.trivittata,0,0
192053,2,29/07/2015,England,210,Lipsothrix.remota,0,0
192053,2,29/07/2015,England,210,Lunatipula.fascipennis,0,0
192053,2,29/07/2015,England,210,Lunatipula.helvola,2,1
192053,2,29/07/2015,England,210,Lunatipula.livida,1,1
192053,2,29/07/2015,England,210,Lunatipula.lunata,0,0
192053,2,29/07/2015,England,210,Lunatipula.peliostigma,0,0
192053,2,29/07/2015,England,210,Lunatipula.vernalis,0,0
192053,2,29/07/2015,England,210,Metalimnobia.bifasciata,0,0
192053,2,29/07/2015,England,210,Metalimnobia.quadrinotata,0,0
192053,2,29/07/2015,England,210,Molophilus.appendiculatus,0,0
192053,2,29/07/2015,England,210,Molophilus.cinereifrons,0,0
192053,2,29/07/2015,England,210,Molophilus.griseus,0,0
192053,2,29/07/2015,England,210,Molophilus.medius,0,0
192053,2,29/07/2015,England,210,Molophilus.obscurus,0,0
192053,2,29/07/2015,England,210,Molophilus.occultus,0,0
192053,2,29/07/2015,England,210,Molophilus.ochraceus,0,0
192053,2,29/07/2015,England,210,Molophilus.serpentiger,0,0
192053,2,29/07/2015,England,210,Molophilus.sp,0,0
192053,2,29/07/2015,England,210,Neolimnomyia.batava,0,0
192053,2,29/07/2015,England,210,Neolimnomyia.filata,0,0
192053,2,29/07/2015,England,210,Neolimnophila.carteri,0,0
192053,2,29/07/2015,England,210,Neolimonia.dumetorum,0,0
192053,2,29/07/2015,England,210,Nephrotoma.appendiculata,0,0
192053,2,29/07/2015,England,210,Nephrotoma.cornicina,4,1
192053,2,29/07/2015,England,210,Nephrotoma.dorsalis,0,0
192053,2,29/07/2015,England,210,Nephrotoma.flavescens,0,0
192053,2,29/07/2015,England,210,Nephrotoma.flavipalpis,0,0
192053,2,29/07/2015,England,210,Nephrotoma.guestfalica,0,0
192053,2,29/07/2015,England,210,Nephrotoma.quadrifaria,0,0
192053,2,29/07/2015,England,210,Nephrotoma.scurra,0,0
192053,2,29/07/2015,England,210,Ormosia.aciculata,0,0
192053,2,29/07/2015,England,210,Ormosia.depilata,0,0
192053,2,29/07/2015,England,210,Ormosia.hederae,0,0
192053,2,29/07/2015,England,210,Ormosia.nodulosa,0,0
192053,2,29/07/2015,England,210,Ormosia.sp,0,0
192053,2,29/07/2015,England,210,Paradelphomyia.nielseni,0,0
192053,2,29/07/2015,England,210,Paradelphomyia.senilis,0,0
192053,2,29/07/2015,England,210,Pedicia.occulta,0,0
192053,2,29/07/2015,England,210,Pedicia.rivosa,0,0
192053,2,29/07/2015,England,210,Phylidorea.ferruginea,0,0
192053,2,29/07/2015,England,210,Phylidorea.fulvonervosa,0,0
192053,2,29/07/2015,England,210,Phylidorea.squalens,0,0
192053,2,29/07/2015,England,210,Pilaria.discicollis,0,0
192053,2,29/07/2015,England,210,Prionocera.pubescens,0,0
192053,2,29/07/2015,England,210,Pseudolimnophila.sepium,0,0
192053,2,29/07/2015,England,210,Psiloconopa.stictica,0,0
192053,2,29/07/2015,England,210,Pterelachisus.irrorata,0,0
192053,2,29/07/2015,England,210,Pterelachisus.pabulina,0,0
192053,2,29/07/2015,England,210,Pterelachisus.submarmorata,0,0
192053,2,29/07/2015,England,210,Pterelachisus.varipennis,0,0
192053,2,29/07/2015,England,210,Ptychoptera.albimana,0,0
192053,2,29/07/2015,England,210,Ptychoptera.contaminata,0,0
192053,2,29/07/2015,England,210,Ptychoptera.lacustris,0,0
192053,2,29/07/2015,England,210,Ptychoptera.minuta,0,0
192053,2,29/07/2015,England,210,Rhipidia.maculata,0,0
192053,2,29/07/2015,England,210,Rhipidia.uniseriata,0,0
192053,2,29/07/2015,England,210,Rhypholophus.haemorrhoidalis,0,0
192053,2,29/07/2015,England,210,Rhypholophus.varius,0,0
192053,2,29/07/2015,England,210,Savtshenkia.confusa,0,0
192053,2,29/07/2015,England,210,Savtshenkia.rufina,0,0
192053,2,29/07/2015,England,210,Schummelia.variicornis,0,0
192053,2,29/07/2015,England,210,Symplecta.hybrida,1,1
192053,2,29/07/2015,England,210,Tipula.oleracea,0,0
192053,2,29/07/2015,England,210,Tipula.paludosa,1,1
192053,2,29/07/2015,England,210,Tricyphona.immaculata,0,0
192053,2,29/07/2015,England,210,Ula.mollissima,0,0
192053,2,29/07/2015,England,210,Vestiplex.scripta,0,0
192053,2,29/07/2015,England,210,Yamatoptipula.couckei,0,0
192053,3,02/09/2015,England,245,Acutipula.fulvipennis,0,0
192053,3,02/09/2015,England,245,Acutipula.luna,0,0
192053,3,02/09/2015,England,245,Austrolimnophila.ochracea,0,0
192053,3,02/09/2015,England,245,Beringotipula.unca,0,0
192053,3,02/09/2015,England,245,Cheilotrichia.cinerascens,0,0
192053,3,02/09/2015,England,245,Ctenophora.pectinicornis,0,0
192053,3,02/09/2015,England,245,Cylindrotoma.distinctissima,0,0
192053,3,02/09/2015,England,245,Dicranomyia.autumnalis,0,0
192053,3,02/09/2015,England,245,Dicranomyia.modesta,0,0
192053,3,02/09/2015,England,245,Dicranophragma.nemorale,0,0
192053,3,02/09/2015,England,245,Dicranota.claripennis,0,0
192053,3,02/09/2015,England,245,Dictenidia.bimaculata,0,0
192053,3,02/09/2015,England,245,Diogma.glabrata,0,0
192053,3,02/09/2015,England,245,Discobola.annulata,0,0
192053,3,02/09/2015,England,245,Eloeophila.verralli,0,0
192053,3,02/09/2015,England,245,Epiphragma.ocellare,0,0
192053,3,02/09/2015,England,245,Erioconopa.trivialis,0,0
192053,3,02/09/2015,England,245,Erioptera.fuscipennis,0,0
192053,3,02/09/2015,England,245,Erioptera.lutea,0,0
192053,3,02/09/2015,England,245,Euphylidorea.dispar,0,0
192053,3,02/09/2015,England,245,Euphylidorea.lineola,0,0
192053,3,02/09/2015,England,245,Euphylidorea.meigenii,0,0
192053,3,02/09/2015,England,245,Gonomyia.abscondita,0,0
192053,3,02/09/2015,England,245,Gonomyia.conoviensis,0,0
192053,3,02/09/2015,England,245,Gonomyia.lucidula,0,0
192053,3,02/09/2015,England,245,Gonomyia.recta,0,0
192053,3,02/09/2015,England,245,Gonomyia.sp,0,0
192053,3,02/09/2015,England,245,Helius.flavus,0,0
192053,3,02/09/2015,England,245,Helius.longirostris,0,0
192053,3,02/09/2015,England,245,Ilisia.maculata,0,0
192053,3,02/09/2015,England,245,Ilisia.occoecata,0,0
192053,3,02/09/2015,England,245,Limonia.dilutior,0,0
192053,3,02/09/2015,England,245,Limonia.flavipes,0,0
192053,3,02/09/2015,England,245,Limonia.macrostigma,0,0
192053,3,02/09/2015,England,245,Limonia.nigropunctata,0,0
192053,3,02/09/2015,England,245,Limonia.nubeculosa,0,0
192053,3,02/09/2015,England,245,Limonia.phragmitidis,0,0
192053,3,02/09/2015,England,245,Limonia.stigma,0,0
192053,3,02/09/2015,England,245,Limonia.trivittata,0,0
192053,3,02/09/2015,England,245,Lipsothrix.remota,0,0
192053,3,02/09/2015,England,245,Lunatipula.fascipennis,0,0
192053,3,02/09/2015,England,245,Lunatipula.helvola,0,0
192053,3,02/09/2015,England,245,Lunatipula.livida,0,0
192053,3,02/09/2015,England,245,Lunatipula.lunata,0,0
192053,3,02/09/2015,England,245,Lunatipula.peliostigma,0,0
192053,3,02/09/2015,England,245,Lunatipula.vernalis,0,0
192053,3,02/09/2015,England,245,Metalimnobia.bifasciata,0,0
192053,3,02/09/2015,England,245,Metalimnobia.quadrinotata,0,0
192053,3,02/09/2015,England,245,Molophilus.appendiculatus,0,0
192053,3,02/09/2015,England,245,Molophilus.cinereifrons,0,0
192053,3,02/09/2015,England,245,Molophilus.griseus,0,0
192053,3,02/09/2015,England,245,Molophilus.medius,0,0
192053,3,02/09/2015,England,245,Molophilus.obscurus,0,0
192053,3,02/09/2015,England,245,Molophilus.occultus,0,0
192053,3,02/09/2015,England,245,Molophilus.ochraceus,0,0
192053,3,02/09/2015,England,245,Molophilus.serpentiger,0,0
192053,3,02/09/2015,England,245,Molophilus.sp,0,0
192053,3,02/09/2015,England,245,Neolimnomyia.batava,0,0
192053,3,02/09/2015,England,245,Neolimnomyia.filata,0,0
192053,3,02/09/2015,England,245,Neolimnophila.carteri,0,0
192053,3,02/09/2015,England,245,Neolimonia.dumetorum,0,0
192053,3,02/09/2015,England,245,Nephrotoma.appendiculata,0,0
192053,3,02/09/2015,England,245,Nephrotoma.cornicina,0,0
192053,3,02/09/2015,England,245,Nephrotoma.dorsalis,0,0
192053,3,02/09/2015,England,245,Nephrotoma.flavescens,0,0
192053,3,02/09/2015,England,245,Nephrotoma.flavipalpis,0,0
192053,3,02/09/2015,England,245,Nephrotoma.guestfalica,0,0
192053,3,02/09/2015,England,245,Nephrotoma.quadrifaria,0,0
192053,3,02/09/2015,England,245,Nephrotoma.scurra,0,0
192053,3,02/09/2015,England,245,Ormosia.aciculata,0,0
192053,3,02/09/2015,England,245,Ormosia.depilata,0,0
192053,3,02/09/2015,England,245,Ormosia.hederae,0,0
192053,3,02/09/2015,England,245,Ormosia.nodulosa,0,0
192053,3,02/09/2015,England,245,Ormosia.sp,0,0
192053,3,02/09/2015,England,245,Paradelphomyia.nielseni,0,0
192053,3,02/09/2015,England,245,Paradelphomyia.senilis,0,0
192053,3,02/09/2015,England,245,Pedicia.occulta,0,0
192053,3,02/09/2015,England,245,Pedicia.rivosa,0,0
192053,3,02/09/2015,England,245,Phylidorea.ferruginea,0,0
192053,3,02/09/2015,England,245,Phylidorea.fulvonervosa,0,0
192053,3,02/09/2015,England,245,Phylidorea.squalens,0,0
192053,3,02/09/2015,England,245,Pilaria.discicollis,0,0
192053,3,02/09/2015,England,245,Prionocera.pubescens,0,0
192053,3,02/09/2015,England,245,Pseudolimnophila.sepium,0,0
192053,3,02/09/2015,England,245,Psiloconopa.stictica,0,0
192053,3,02/09/2015,England,245,Pterelachisus.irrorata,0,0
192053,3,02/09/2015,England,245,Pterelachisus.pabulina,0,0
192053,3,02/09/2015,England,245,Pterelachisus.submarmorata,0,0
192053,3,02/09/2015,England,245,Pterelachisus.varipennis,0,0
192053,3,02/09/2015,England,245,Ptychoptera.albimana,0,0
192053,3,02/09/2015,England,245,Ptychoptera.contaminata,0,0
192053,3,02/09/2015,England,245,Ptychoptera.lacustris,0,0
192053,3,02/09/2015,England,245,Ptychoptera.minuta,0,0
192053,3,02/09/2015,England,245,Rhipidia.maculata,0,0
192053,3,02/09/2015,England,245,Rhipidia.uniseriata,0,0
192053,3,02/09/2015,England,245,Rhypholophus.haemorrhoidalis,0,0
192053,3,02/09/2015,England,245,Rhypholophus.varius,0,0
192053,3,02/09/2015,England,245,Savtshenkia.confusa,0,0
192053,3,02/09/2015,England,245,Savtshenkia.rufina,0,0
192053,3,02/09/2015,England,245,Schummelia.variicornis,0,0
192053,3,02/09/2015,England,245,Symplecta.hybrida,0,0
192053,3,02/09/2015,England,245,Tipula.oleracea,0,0
192053,3,02/09/2015,England,245,Tipula.paludosa,0,0
192053,3,02/09/2015,England,245,Tricyphona.immaculata,0,0
192053,3,02/09/2015,England,245,Ula.mollissima,0,0
192053,3,02/09/2015,England,245,Vestiplex.scripta,0,0
192053,3,02/09/2015,England,245,Yamatoptipula.couckei,0,0
192145,1,03/06/2015,England,154,Acutipula.fulvipennis,0,0
192145,1,03/06/2015,England,154,Acutipula.luna,0,0
192145,1,03/06/2015,England,154,Austrolimnophila.ochracea,0,0
192145,1,03/06/2015,England,154,Beringotipula.unca,0,0
192145,1,03/06/2015,England,154,Cheilotrichia.cinerascens,6,1
192145,1,03/06/2015,England,154,Ctenophora.pectinicornis,0,0
192145,1,03/06/2015,England,154,Cylindrotoma.distinctissima,0,0
192145,1,03/06/2015,England,154,Dicranomyia.autumnalis,0,0
192145,1,03/06/2015,England,154,Dicranomyia.modesta,0,0
192145,1,03/06/2015,England,154,Dicranophragma.nemorale,0,0
192145,1,03/06/2015,England,154,Dicranota.claripennis,0,0
192145,1,03/06/2015,England,154,Dictenidia.bimaculata,0,0
192145,1,03/06/2015,England,154,Diogma.glabrata,0,0
192145,1,03/06/2015,England,154,Discobola.annulata,0,0
192145,1,03/06/2015,England,154,Eloeophila.verralli,0,0
192145,1,03/06/2015,England,154,Epiphragma.ocellare,0,0
192145,1,03/06/2015,England,154,Erioconopa.trivialis,0,0
192145,1,03/06/2015,England,154,Erioptera.fuscipennis,0,0
192145,1,03/06/2015,England,154,Erioptera.lutea,0,0
192145,1,03/06/2015,England,154,Euphylidorea.dispar,0,0
192145,1,03/06/2015,England,154,Euphylidorea.lineola,0,0
192145,1,03/06/2015,England,154,Euphylidorea.meigenii,0,0
192145,1,03/06/2015,England,154,Gonomyia.abscondita,0,0
192145,1,03/06/2015,England,154,Gonomyia.conoviensis,0,0
192145,1,03/06/2015,England,154,Gonomyia.lucidula,0,0
192145,1,03/06/2015,England,154,Gonomyia.recta,0,0
192145,1,03/06/2015,England,154,Gonomyia.sp,0,0
192145,1,03/06/2015,England,154,Helius.flavus,0,0
192145,1,03/06/2015,England,154,Helius.longirostris,0,0
192145,1,03/06/2015,England,154,Ilisia.maculata,0,0
192145,1,03/06/2015,England,154,Ilisia.occoecata,0,0
192145,1,03/06/2015,England,154,Limonia.dilutior,0,0
192145,1,03/06/2015,England,154,Limonia.flavipes,5,1
192145,1,03/06/2015,England,154,Limonia.macrostigma,0,0
192145,1,03/06/2015,England,154,Limonia.nigropunctata,0,0
192145,1,03/06/2015,England,154,Limonia.nubeculosa,0,0
192145,1,03/06/2015,England,154,Limonia.phragmitidis,0,0
192145,1,03/06/2015,England,154,Limonia.stigma,0,0
192145,1,03/06/2015,England,154,Limonia.trivittata,0,0
192145,1,03/06/2015,England,154,Lipsothrix.remota,0,0
192145,1,03/06/2015,England,154,Lunatipula.fascipennis,0,0
192145,1,03/06/2015,England,154,Lunatipula.helvola,0,0
192145,1,03/06/2015,England,154,Lunatipula.livida,0,0
192145,1,03/06/2015,England,154,Lunatipula.lunata,0,0
192145,1,03/06/2015,England,154,Lunatipula.peliostigma,0,0
192145,1,03/06/2015,England,154,Lunatipula.vernalis,0,0
192145,1,03/06/2015,England,154,Metalimnobia.bifasciata,0,0
192145,1,03/06/2015,England,154,Metalimnobia.quadrinotata,0,0
192145,1,03/06/2015,England,154,Molophilus.appendiculatus,0,0
192145,1,03/06/2015,England,154,Molophilus.cinereifrons,0,0
192145,1,03/06/2015,England,154,Molophilus.griseus,6,1
192145,1,03/06/2015,England,154,Molophilus.medius,0,0
192145,1,03/06/2015,England,154,Molophilus.obscurus,0,0
192145,1,03/06/2015,England,154,Molophilus.occultus,0,0
192145,1,03/06/2015,England,154,Molophilus.ochraceus,0,0
192145,1,03/06/2015,England,154,Molophilus.serpentiger,0,0
192145,1,03/06/2015,England,154,Molophilus.sp,0,0
192145,1,03/06/2015,England,154,Neolimnomyia.batava,0,0
