,ID,Species,Count,Order,Source,Type,no_traps,stemDensityHA,dbhMean,dbhSD
670,186460,Tachinus.rufipes,4,Coleoptera,WrEN,PL,8,973,21.5,8.2
671,186460,Tachyporinae,NA,Coleoptera,WrEN,PL,8,973,21.5,8.2
672,186460,Tachyporus.chrysomelinus,0,Coleoptera,WrEN,PL,8,973,21.5,8.2
673,186460,Tasgius.morsitans,0,Coleoptera,WrEN,PL,8,973,21.5,8.2
674,186460,Timarcha.tenebricosa,NA,Coleoptera,WrEN,PL,8,973,21.5,8.2
675,186460,Trechus.obtusus,0,Coleoptera,WrEN,PL,8,973,21.5,8.2
676,186460,Trechus.quadristriatus,0,Coleoptera,WrEN,PL,8,973,21.5,8.2
677,186460,Trechus.rubens,NA,Coleoptera,WrEN,PL,8,973,21.5,8.2
678,186460,Trechus.secalis,0,Coleoptera,WrEN,PL,8,973,21.5,8.2
679,186460,Typhaeus.typhoeus,NA,Coleoptera,WrEN,PL,8,973,21.5,8.2
680,186460,Xantholinus.elegans,0,Coleoptera,WrEN,PL,8,973,21.5,8.2
681,186460,Xantholinus.gallicus,0,Coleoptera,WrEN,PL,8,973,21.5,8.2
682,186460,Xantholinus.linearis,0,Coleoptera,WrEN,PL,8,973,21.5,8.2
683,186460,Xantholinus.longiventris,0,Coleoptera,WrEN,PL,8,973,21.5,8.2
684,186460,platynus.assimilis,NA,Coleoptera,WrEN,PL,8,973,21.5,8.2
685,186969,Abax.parallelepipedus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
686,186969,Acidota.cruentata,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
687,186969,Agabus.didymus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
688,186969,Agonum.emarginatum,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
689,186969,Agonum.fuliginosum,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
690,186969,Agonum.gracile,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
691,186969,Agonum.micans,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
692,186969,Agriotes.lineatus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
693,186969,Agriotes.obscurus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
694,186969,Agriotes.pallidulus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
695,186969,Agriotes.sputator,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
696,186969,Aleocharinae,3,Coleoptera,WrEN,PL,8,757,21.6,9.4
697,186969,Amara.communis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
698,186969,Amara.eurynota,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
699,186969,Amara.familiaris,1,Coleoptera,WrEN,PL,8,757,21.6,9.4
700,186969,Amara.similata,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
701,186969,Anchomenus.dorsalis,2,Coleoptera,WrEN,PL,8,757,21.6,9.4
702,186969,Anotylus.inustus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
703,186969,Anotylus.rugosus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
704,186969,Anotylus.sculpturatus,7,Coleoptera,WrEN,PL,8,757,21.6,9.4
705,186969,Aphodius.depressus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
706,186969,Aphodius.fimetarius,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
707,186969,Aphodius.rufipes,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
708,186969,Athous.haemorrhoidalis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
709,186969,Badister.bullatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
710,186969,Bembidion.aeneum,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
711,186969,Bembidion.lampros,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
712,186969,Bembidion.mannerheimii,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
713,186969,Bembidion.saxatile,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
714,186969,Bisnius.fimetarius,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
715,186969,Brachinus.crepitans,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
716,186969,Calathus.fuscipes,14,Coleoptera,WrEN,PL,8,757,21.6,9.4
717,186969,Calathus.melanocephalus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
718,186969,Calathus.rotundicollis,3,Coleoptera,WrEN,PL,8,757,21.6,9.4
719,186969,Cantharis.rustica,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
720,186969,Carabus.nemoralis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
721,186969,Carabus.problematicus,1,Coleoptera,WrEN,PL,8,757,21.6,9.4
722,186969,Carabus.violaceus,1,Coleoptera,WrEN,PL,8,757,21.6,9.4
723,186969,Cartodere.nodifer,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
724,186969,Cassida.flaveola,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
725,186969,Catops.morio,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
726,186969,Choleva.jeanneli,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
727,186969,Choleva.oblonga,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
728,186969,Cholevinae..Genus.Catops,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
729,186969,Clivina.fossor,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
730,186969,Cryptophagidae..Genus.Atomaria,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
731,186969,Cychrus.caraboides,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
732,186969,Elaphrus.cupreus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
733,186969,Euophryum.confine,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
734,186969,Exomias.araneiformis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
735,186969,Exomias.pellucidus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
736,186969,Gastrophysa.polygoni,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
737,186969,Geotrupes.stercorarius,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
738,186969,Harpalus.affinis,1,Coleoptera,WrEN,PL,8,757,21.6,9.4
739,186969,Harpalus.latus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
740,186969,Harpalus.rufipes,1,Coleoptera,WrEN,PL,8,757,21.6,9.4
741,186969,Helophorus.brevipalpis,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
742,186969,Hemicrepidius.hirtus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
743,186969,Hypnoidus.riparius,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
744,186969,Lathrobium.brunnipes,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
745,186969,Lathrobium.elongatum,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
746,186969,Lathrobium.fulvipenne,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
747,186969,Lathrobium.terminatum,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
748,186969,Leistus.ferrugineus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
749,186969,Leistus.fulvibarbis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
750,186969,Leistus.rufomarginatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
751,186969,Leistus.spinibarbis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
752,186969,Leistus.terminatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
753,186969,Leodidae..Genus.Choleva,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
754,186969,Lesteva.longoelytrata,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
755,186969,Lesteva.sicula.heeri,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
756,186969,Longitarsus.brunneus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
757,186969,Loricera.pilicornis,1,Coleoptera,WrEN,PL,8,757,21.6,9.4
758,186969,Megasternum.concinnum,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
759,186969,Melanotus.villosus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
760,186969,Micrambe.ulicis,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
761,186969,Micropeplinae,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
762,186969,Nebria.brevicollis,7,Coleoptera,WrEN,PL,8,757,21.6,9.4
763,186969,Neocrepidodera.ferruginea,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
764,186969,Nicrophorus.humator,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
765,186969,Nicrophorus.interruptus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
766,186969,Nicrophorus.investigator,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
767,186969,Nicrophorus.vespilloides,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
768,186969,Notiophilus.biguttatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
769,186969,Notiophilus.substriatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
770,186969,Ocypus.aeneocephalus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
771,186969,Ocypus.brunnipes,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
772,186969,Ocypus.olens,1,Coleoptera,WrEN,PL,8,757,21.6,9.4
773,186969,Oiceoptoma.thoracicum,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
774,186969,Omaliinae,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
775,186969,Orchestes.fagi,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
776,186969,Othius.angustus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
777,186969,Othius.laeviusculus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
778,186969,Othius.punctulatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
779,186969,Othius.subuliformis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
780,186969,Otiorhynchus.nodosus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
781,186969,Otiorhynchus.rugosostriatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
782,186969,Otiorhynchus.singularis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
783,186969,Oxytelus.laqueatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
784,186969,Paranchus.albipes,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
785,186969,Patrobus.atrorufus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
786,186969,Phacophallus.parumpunctatus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
787,186969,Philonthus.cognatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
788,186969,Philonthus.decorus,22,Coleoptera,WrEN,PL,8,757,21.6,9.4
789,186969,Philonthus.laminatus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
790,186969,Philonthus.mannerheimi,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
791,186969,Philonthus.marginatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
792,186969,Philonthus.splendens,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
793,186969,Philonthus.tenuicornis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
794,186969,Phyllobius.argentatus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
795,186969,Platydracus.stercorarius,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
796,186969,Platynus.assimilis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
797,186969,Poecilus.cupreus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
798,186969,Pterostichus.diligens,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
799,186969,Pterostichus.madidus,271,Coleoptera,WrEN,PL,8,757,21.6,9.4
800,186969,Pterostichus.melanarius,478,Coleoptera,WrEN,PL,8,757,21.6,9.4
801,186969,Pterostichus.minor,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
802,186969,Pterostichus.niger,23,Coleoptera,WrEN,PL,8,757,21.6,9.4
803,186969,Pterostichus.nigrata,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
804,186969,Pterostichus.nigrata.rhaeticus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
805,186969,Pterostichus.strenuus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
806,186969,Quedius.cruentus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
807,186969,Quedius.curtipennis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
808,186969,Quedius.fuliginosus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
809,186969,Quedius.fumatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
810,186969,Quedius.invreae,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
811,186969,Quedius.lateralis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
812,186969,Quedius.levicollis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
813,186969,Quedius.longicornis,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
814,186969,Quedius.maurorufus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
815,186969,Quedius.mesomelinus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
816,186969,Quedius.molochinus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
817,186969,Quedius.nigrocaeruleus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
818,186969,Quedius.nitipennis,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
819,186969,Quedius.puncticollis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
820,186969,Quedius.scintillans,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
821,186969,Quedius.umbrinus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
822,186969,Rhagonycha.nigriventris,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
823,186969,Rhizophagus.dispar,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
824,186969,Rugilus.rufipes,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
825,186969,Serica.brunnea,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
826,186969,Silpha.atrata,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
827,186969,Staphylinus.erythropterus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
828,186969,Stenichnus.collaris,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
829,186969,Stenus.bimaculatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
830,186969,Stenus.boops,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
831,186969,Stenus.brunnipes,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
832,186969,Stenus.clavicornis,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
833,186969,Stenus.juno,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
834,186969,Stenus.lustrator,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
835,186969,Stenus.nitidiusculus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
836,186969,Stenus.picipennis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
837,186969,Stenus.pubescens,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
838,186969,Synuchus.vivalis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
839,186969,Tachinus.humeralis,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
840,186969,Tachinus.marginellus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
841,186969,Tachinus.rufipes,37,Coleoptera,WrEN,PL,8,757,21.6,9.4
842,186969,Tachyporinae,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
843,186969,Tachyporus.chrysomelinus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
844,186969,Tasgius.morsitans,2,Coleoptera,WrEN,PL,8,757,21.6,9.4
845,186969,Timarcha.tenebricosa,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
846,186969,Trechus.obtusus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
847,186969,Trechus.quadristriatus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
848,186969,Trechus.rubens,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
849,186969,Trechus.secalis,1,Coleoptera,WrEN,PL,8,757,21.6,9.4
850,186969,Typhaeus.typhoeus,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
851,186969,Xantholinus.elegans,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
852,186969,Xantholinus.gallicus,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
853,186969,Xantholinus.linearis,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
854,186969,Xantholinus.longiventris,0,Coleoptera,WrEN,PL,8,757,21.6,9.4
855,186969,platynus.assimilis,NA,Coleoptera,WrEN,PL,8,757,21.6,9.4
856,187818,Abax.parallelepipedus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
857,187818,Acidota.cruentata,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
858,187818,Agabus.didymus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
859,187818,Agonum.emarginatum,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
860,187818,Agonum.fuliginosum,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
861,187818,Agonum.gracile,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
862,187818,Agonum.micans,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
863,187818,Agriotes.lineatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
864,187818,Agriotes.obscurus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
865,187818,Agriotes.pallidulus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
866,187818,Agriotes.sputator,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
867,187818,Aleocharinae,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
868,187818,Amara.communis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
869,187818,Amara.eurynota,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
870,187818,Amara.familiaris,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
871,187818,Amara.similata,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
872,187818,Anchomenus.dorsalis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
873,187818,Anotylus.inustus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
874,187818,Anotylus.rugosus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
875,187818,Anotylus.sculpturatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
876,187818,Aphodius.depressus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
877,187818,Aphodius.fimetarius,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
878,187818,Aphodius.rufipes,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
879,187818,Athous.haemorrhoidalis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
880,187818,Badister.bullatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
881,187818,Bembidion.aeneum,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
882,187818,Bembidion.lampros,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
883,187818,Bembidion.mannerheimii,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
884,187818,Bembidion.saxatile,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
885,187818,Bisnius.fimetarius,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
886,187818,Brachinus.crepitans,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
887,187818,Calathus.fuscipes,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
888,187818,Calathus.melanocephalus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
889,187818,Calathus.rotundicollis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
890,187818,Cantharis.rustica,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
891,187818,Carabus.nemoralis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
892,187818,Carabus.problematicus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
893,187818,Carabus.violaceus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
894,187818,Cartodere.nodifer,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
895,187818,Cassida.flaveola,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
896,187818,Catops.morio,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
897,187818,Choleva.jeanneli,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
898,187818,Choleva.oblonga,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
899,187818,Cholevinae..Genus.Catops,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
900,187818,Clivina.fossor,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
901,187818,Cryptophagidae..Genus.Atomaria,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
902,187818,Cychrus.caraboides,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
903,187818,Elaphrus.cupreus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
904,187818,Euophryum.confine,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
905,187818,Exomias.araneiformis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
906,187818,Exomias.pellucidus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
907,187818,Gastrophysa.polygoni,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
908,187818,Geotrupes.stercorarius,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
909,187818,Harpalus.affinis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
910,187818,Harpalus.latus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
911,187818,Harpalus.rufipes,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
912,187818,Helophorus.brevipalpis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
913,187818,Hemicrepidius.hirtus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
914,187818,Hypnoidus.riparius,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
915,187818,Lathrobium.brunnipes,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
916,187818,Lathrobium.elongatum,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
917,187818,Lathrobium.fulvipenne,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
918,187818,Lathrobium.terminatum,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
919,187818,Leistus.ferrugineus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
920,187818,Leistus.fulvibarbis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
921,187818,Leistus.rufomarginatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
922,187818,Leistus.spinibarbis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
923,187818,Leistus.terminatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
924,187818,Leodidae..Genus.Choleva,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
925,187818,Lesteva.longoelytrata,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
926,187818,Lesteva.sicula.heeri,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
927,187818,Longitarsus.brunneus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
928,187818,Loricera.pilicornis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
929,187818,Megasternum.concinnum,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
930,187818,Melanotus.villosus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
931,187818,Micrambe.ulicis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
932,187818,Micropeplinae,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
933,187818,Nebria.brevicollis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
934,187818,Neocrepidodera.ferruginea,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
935,187818,Nicrophorus.humator,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
936,187818,Nicrophorus.interruptus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
937,187818,Nicrophorus.investigator,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
938,187818,Nicrophorus.vespilloides,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
939,187818,Notiophilus.biguttatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
940,187818,Notiophilus.substriatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
941,187818,Ocypus.aeneocephalus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
942,187818,Ocypus.brunnipes,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
943,187818,Ocypus.olens,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
944,187818,Oiceoptoma.thoracicum,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
945,187818,Omaliinae,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
946,187818,Orchestes.fagi,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
947,187818,Othius.angustus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
948,187818,Othius.laeviusculus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
949,187818,Othius.punctulatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
950,187818,Othius.subuliformis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
951,187818,Otiorhynchus.nodosus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
952,187818,Otiorhynchus.rugosostriatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
953,187818,Otiorhynchus.singularis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
954,187818,Oxytelus.laqueatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
955,187818,Paranchus.albipes,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
956,187818,Patrobus.atrorufus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
957,187818,Phacophallus.parumpunctatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
958,187818,Philonthus.cognatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
959,187818,Philonthus.decorus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
960,187818,Philonthus.laminatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
961,187818,Philonthus.mannerheimi,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
962,187818,Philonthus.marginatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
963,187818,Philonthus.splendens,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
964,187818,Philonthus.tenuicornis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
965,187818,Phyllobius.argentatus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
966,187818,Platydracus.stercorarius,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
967,187818,Platynus.assimilis,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
968,187818,Poecilus.cupreus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
969,187818,Pterostichus.diligens,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
970,187818,Pterostichus.madidus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
971,187818,Pterostichus.melanarius,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
972,187818,Pterostichus.minor,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
973,187818,Pterostichus.niger,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
974,187818,Pterostichus.nigrata,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
975,187818,Pterostichus.nigrata.rhaeticus,NA,Coleoptera,WrEN,PL,9,NA,NA,NA
