"","level","site_id","site_area","gap_prop","np","pd","ta","area_mn","area_sd","para_mn","para_sd","ai","cohesion"
"146","landscape","HF_M3",0.677581625673035,0.00368959237570348,3,120000,0.0025,0.000833333333333333,0.00045092497528229,2.29487179487179,0.826997611429238,71.6993464052287,82.0353617155087
"147","landscape","HF_M4",1.92522007383988,0.0431638964963916,22,26474.12755716,0.0831,0.00377727272727273,0.00584807105505183,2.04572271895505,1.26673364143276,83.4927652651886,90.8062812971591
"148","landscape","HF_P1",8.50488885516599,0.065997335127908,83,14787.1013718154,0.5613,0.00676265060240964,0.0159277921765804,1.48115417560422,0.750794173334686,90.4871418654302,94.7713111076534
"149","landscape","LB_M1",3.7221094356291,0.0439535706376534,27,16503.6674816626,0.1636,0.00605925925925926,0.00863206273856412,1.82352069039027,1.20173808299543,83.6698221579207,92.6200450402118
"150","landscape","LB_M2",5.52840039347224,0.124122702981181,75,10929.758088021,0.6862,0.00914933333333333,0.0189779984515023,1.27945672181788,0.634338547406012,90.2582114160017,94.8393351443358
"151","landscape","LB_M3",25.7893024626264,0.0331726692197194,177,20689.6551724138,0.8555,0.00483333333333333,0.0108370034575705,1.55116826332094,0.947576342944087,89.5572454233019,91.7234951982335
"152","landscape","LB_M4",0.714188668057928,0.251614185490583,2,1112.96605453534,0.1797,0.08985,0.110520789899457,0.571810134310134,0.109972803728494,90.0113951954606,99.7528445968083
"153","landscape","LB_P1",1.57178841087744,0.350619712033857,25,4536.38178189076,0.5511,0.022044,0.0642659064616172,1.16686593898093,0.48402991754908,92.7235572166453,98.3169407191127
"154","landscape","MG_M1",5.64202267854642,0.548189926949538,31,1002.29558019981,3.0929,0.0997709677419355,0.532841827808559,1.75914182688674,1.14054723812721,93.4711145626103,99.9176371441033
"155","landscape","MG_M2",16.3562553482333,0.0506962004655646,128,15436.5653642065,0.8292,0.006478125,0.0145090302453823,1.37750332033053,0.850695279515609,91.6590150487274,93.4137905955672
"156","landscape","MG_M3",1.36462018445281,0.132930761296586,36,19845.644983462,0.1814,0.00503888888888889,0.014433201363083,1.73913975918457,0.962239791811817,85.1120439479303,95.8562177314775
"157","landscape","MG_M4",2.93417223838423,0.0612097673239867,45,25055.6792873051,0.1796,0.00399111111111111,0.0153040966325155,1.8922742033726,0.81863432252599,90.1401344514186,94.1372836689677
"158","landscape","MG_P1",16.3702156983565,0.915992817462106,3,20.0066688896299,14.995,4.99833333333333,8.65710747902169,2.35401175081862,2.04691651070223,98.7025491015462,99.999719967031
"159","landscape","SE-EW-1020-COMF",1.5225388768306,0.0386197035062916,31,52721.0884353741,0.0588,0.00189677419354839,0.00239756597002985,2.22076110188339,1.20859229327599,78.7591341233845,85.7884556477199
"160","landscape","SE-EW-1020-VICT",7.27585719813509,0.000549763401214809,6,150000,0.004,0.000666666666666667,0.000432049379893857,2.35185185185185,0.878878821874264,66.7058823529412,76.8097459712072
"161","landscape","SE-EWNC-1020-HAIN",7.27047833089586,0.000866517952914897,4,63492.0634920635,0.0063,0.001575,0.000797391580927046,1.32481648785997,0.322389971541729,94.7665732959851,86.6066374345207
"162","landscape","SE-EWNC-2030-OLDP",5.20183080266379,0.119169581540899,49,7904.50072592354,0.6199,0.0126510204081633,0.0268558972608825,1.23323047310744,0.638372945665426,90.4000602918618,96.4018662098965
"163","landscape","SE-EWNC-3040-RAVE",2.0679294531554,0.0364132344481586,9,11952.1912350598,0.0753,0.00836666666666667,0.0144510380250001,1.19970533735,0.526015816335939,90.9785920693561,96.3545960413291
"164","landscape","SE-EWNC-6000-BOWD",9.46106746071428,0.0715458380157133,58,8568.47392524745,0.6769,0.0116706896551724,0.0241947363321591,1.17024833866451,0.598135432888732,94.8096235802439,95.2106513081781
"165","landscape","SE-EWPL-1020-HAIN",0.973220555004128,0.00832288216514872,5,61728.3950617284,0.0081,0.00162,0.00106160256216722,1.35286738351254,0.376354966560586,94.0701754385965,85.8674759896464
"166","landscape","SE-EWPL-2030-OLDP",2.09955584833885,0.0165273050619036,7,20172.9106628242,0.0347,0.00495714285714286,0.00724151391695989,1.20384322765441,0.390792225468855,87.1135865557003,95.1570967586745
"167","landscape","SE-EWPL-3040-RAVE",2.32806271000095,0.0131869300032676,11,35830.6188925081,0.0307,0.00279090909090909,0.00305105048973449,1.50502639914405,0.94221920949156,89.2064888186325,89.7990059649113
"168","landscape","SE-EWPL-5060-BOWD",4.42428745197486,0.0870196623024908,26,6753.24675324675,0.385,0.0148076923076923,0.036853460332261,1.03008520249156,0.441499103981382,94.3878063017663,97.0918308229595
"169","landscape","SE-NC-1020-COMF",0.538826684647889,0.880245937169842,1,210.837022981236,0.4743,0.4743,NA,0.141260805397428,NA,97.8925973470261,100
"170","landscape","SE-NC-1020-HAIN",3.77164146637097,0.172312242771402,25,3846.74565317741,0.6499,0.025996,0.110780245982756,1.2924434260037,0.472589842097799,94.5719143915174,99.2624035071355
"171","landscape","SE-NC-1020-VICT",3.9620642315465,0.95175135475482,1,26.5188681747063,3.7709,3.7709,NA,0.0411042456707948,NA,99.4855322608591,100
"172","landscape","SE-NC-2030-OLDP",1.42365009315033,0.542900255981921,5,646.914219174537,0.7729,0.15458,0.340230094200969,0.972227132370268,0.492445134245369,97.2227028854858,99.8903211061828
"173","landscape","SE-NC-3040-RAVE",8.25379180783741,0.0611718846022468,58,11487.4232521291,0.5049,0.0087051724137931,0.0274082931643012,1.41937586476752,0.5750687682322,93.7805570284412,96.2529741129375
"174","landscape","SE-NC-6000-BOWD",5.62109185665977,0.218000351399376,24,1958.54414884935,1.2254,0.0510583333333333,0.211185988329403,1.37651182552428,0.760623200662565,96.6365643030698,99.4679856667439
"175","landscape","SE-PL-1020-COMF",3.70522700621809,0.974731101208922,1,27.6885590873851,3.6116,3.6116,NA,0.0362720124044745,NA,99.6186552727171,100
"176","landscape","SE-PL-1020-HAIN",6.51507569366217,0.901002578636254,5,85.1774245753905,5.8701,1.17402,2.61769846086214,0.889458515575673,0.533870949086551,98.901462079471,99.9847380007661
"177","landscape","SE-PL-1020-VICT",1.56537992641963,0.886430173647204,2,144.133756125685,1.3876,0.6938,0.980474262793267,1.05767428447841,1.33264980706357,97.9502771344294,99.994595784168
"178","landscape","SE-PL-2030-OLDP",8.49395069022442,0.069979214817445,40,6729.47510094213,0.5944,0.01486,0.0293123567188013,1.10545508577827,0.758322597065554,95.4929548159018,95.563120746217
"179","landscape","SE-PL-3040-RAVE",3.34070282993317,0.0190379100559724,45,70754.7169811321,0.0636,0.00141333333333333,0.0017913428178071,1.71997036808782,0.565303025810656,89.3561580546628,81.1878469588278
"180","landscape","SE-PL-5060-BOWD",1.84750176498559,0.0633287622330972,11,9401.7094017094,0.117,0.0106363636363636,0.025848801625115,1.1521437728152,0.531357752419776,97.3160054531149,96.6014799908887
"181","landscape","SH_M1",4.90261781124055,0.0356748183794779,48,27444.2538593482,0.1749,0.00364375,0.00713936960832365,1.37080104416952,0.548442557512589,92.7267516491657,90.307628064983
"182","landscape","SH_M2",12.6136489079773,0.11388457142576,116,8075.18273581622,1.4365,0.0123836206896552,0.0439078737991174,1.31882179593145,0.791257735323344,93.2767718396471,96.4841207540676
"183","landscape","SH_P1",4.6114325091914,0.446217091087995,44,2138.30976332799,2.0577,0.0467659090909091,0.272663357430368,1.11963116990468,0.496884416079413,97.3887753354583,99.329417347352
"184","landscape","WE-EWNC-1020-PIDD",12.7401297898614,0.0431863732218684,121,21992.0029080334,0.5502,0.00454710743801653,0.00874645713398827,1.41473669702737,0.693186049912918,92.5674400084837,91.2109946282306
"185","landscape","WE-EWNC-1020-SWAN",3.9632166832481,0.0261656145217403,28,27000.9643201543,0.1037,0.00370357142857143,0.00575425653355568,1.2637652197715,0.49479308374239,95.2937077926157,89.4783302576335
"186","landscape","WE-EWNC-2030-CHUR",3.53167384134978,0.0236148647203857,18,21582.7338129496,0.0834,0.00463333333333333,0.00521423391248587,1.21529859978284,0.467989993608096,91.8831813758425,91.3374702211097
"187","landscape","WE-EWNC-3040-WYTH",3.44854219106995,0.0308826147685777,19,17840.3755868545,0.1065,0.00560526315789474,0.0116869572926504,1.44647261324342,0.885120032413054,91.9903274076471,93.4016355088249
"188","landscape","WE-EWPL-1020-PIDD",3.33521047933996,0.0385283030249504,78,60700.3891050584,0.1285,0.0016474358974359,0.00151689398639699,1.4877939414899,0.429630378649487,92.88888398795,80.1790883025602
"189","landscape","WE-EWPL-1020-SWAN",1.88790262788506,0.0339530222868584,23,35881.4352574103,0.0641,0.00278695652173913,0.00291115477678315,1.57013385519561,0.974928222089499,89.748086648946,87.4942903486152
"190","landscape","WE-EWPL-2030-CHUR",2.59148410758069,0.00690723896304761,8,44692.7374301676,0.0179,0.0022375,0.00313684896489637,1.47982397504456,0.553233742229563,93.1824998508153,89.0765247204823
"191","landscape","WE-EWPL-3040-WYTH",2.47447834324979,0.285676373740904,21,2970.71721601358,0.7069,0.0336619047619048,0.121909275595381,1.49918231899263,1.31817958506201,93.2775809916827,99.1845007382341
"192","landscape","WE-NC-1020-PIDD",2.83157613502052,0.822580742644634,2,85.8663918942126,2.3292,1.1646,0.398525381876738,0.0779794266332787,0.000576325937261663,98.7013267643373,99.7463793036282
"193","landscape","WE-NC-1020-SWAN",1.9347755449879,0.0497215298431952,18,18711.0187110187,0.0962,0.00534444444444445,0.0106312094504381,1.26521073563595,0.481350907447904,91.1343498228852,94.6097635002036
"194","landscape","WE-NC-2030-CHUR",1.53920111797515,0.296582424914384,35,7667.03176341731,0.4565,0.0130428571428571,0.0596965871805785,1.4546146955055,0.684037761800186,92.1803927445099,98.7463901378265
"195","landscape","WE-NC-3040-WYTH",0.629829834955744,0.151945802959183,7,7314.52455590387,0.0957,0.0136714285714286,0.0176013933431148,0.932895828189823,0.632870727188821,95.7006375741912,96.5624223952778
"196","landscape","WE-PL-1020-PIDD",10.0305860949841,0.609555607429306,97,1586.47083837624,6.1142,0.0630329896907217,0.578768111257589,1.33781329776114,0.471378043511032,94.0084552163671,99.8872621718848
"197","landscape","WE-PL-1020-SWAN",1.10071257281231,0.378936345693147,21,5034.76384560058,0.4171,0.0198619047619048,0.0767261915918578,1.51638477064717,0.800191450369997,93.7699117895808,98.9783340749188
"198","landscape","WE-PL-2030-CHUR",0.816498887948284,0.0845071573500665,32,46376.8115942029,0.069,0.00215625,0.00242339903920626,1.53227204996936,0.598369471192573,89.4493352258755,85.506051024399
"199","landscape","WE-PL-3040-WYTH",1.91214097497107,0.0129697550152521,9,36290.3225806452,0.0248,0.00275555555555556,0.004621718054769,1.67858466415513,1.09682516611643,89.9109392375653,91.688409049175
"200","landscape","WT4509",9.41805958951944,0.126650292309402,123,10311.8712273642,1.1928,0.00969756097560976,0.0350122542093775,1.89557757485179,1.16309062414685,88.8078058325118,97.194063599677
"201","landscape","WT4688",31.8949969369045,0.343909736743326,391,3564.5911204303,10.969,0.0280537084398977,0.151826591300588,1.22833412902976,0.60722073396095,92.6482847538423,98.7593965623756
"202","landscape","WT4691",29.0863685495101,0.21999996283853,403,6297.85904047507,6.399,0.01587841191067,0.0932023767951106,1.34792395209731,0.723639523423503,93.1874630016288,97.9248237218499
"203","landscape","WT4832",7.22461309313597,0.141502387300335,113,11053.5067983958,1.0223,0.00904690265486726,0.0335837122267319,1.32754854662049,0.568244735413181,91.4913666019094,96.4466746822055
"204","landscape","WT4945",5.67121963734187,0.161058830094635,41,4488.723450843,0.9134,0.0222780487804878,0.0644379644006355,1.03345928575,0.429818599369389,92.0664765805072,97.8823218690659
"205","landscape","WT4975",2.5299412838025,0.186012222106866,59,12537.1865703357,0.4706,0.00797627118644068,0.0223371759010743,1.53492596176374,0.847225080846245,92.0002822678654,94.8434789026156
"206","landscape","WT5163",5.44190443519684,0.187746773609604,119,11647.2545757072,1.0217,0.00858571428571429,0.0205404944641781,1.36766410288171,0.74939480825047,88.4049680052062,95.1637884997588
"207","landscape","WT5210",7.0348831455888,0.1398317469732,13,1321.54112026024,0.9837,0.0756692307692308,0.175427612728704,1.158016710564,0.57507332335167,95.8044944833543,99.1780388103615
"208","landscape","WT5226",3.66768400608227,0.192819228381513,48,6787.33031674208,0.7072,0.0147333333333333,0.0412654991298993,1.44576829888245,0.953108630446676,89.6746241331044,97.3678036740838
"209","landscape","WT5231",3.41793751735197,0.149563880967622,39,7629.10798122066,0.5112,0.0131076923076923,0.0384523655053297,1.59061944080429,0.957448818489684,95.8827546229448,96.8932911765299
"210","landscape","WT5233",6.33684691418025,0.445079396456408,121,4290.17160686427,2.8204,0.0233090909090909,0.135632090598059,1.50479226903889,0.765488536993515,93.3047024488108,98.8667417107085
"211","landscape","WT5291",4.51345181046734,0.448481580174533,37,1827.88262029444,2.0242,0.0547081081081081,0.265871731164546,1.75135574158727,1.03763776247053,93.5042324965297,99.6562599720604
